"SERVER";"TYPE 1";"MODEL";"MARQUE";"TYPE 2";"APP";"VSI";"Criticit?";"DEPART";"RESP";"SITE";"Powerstate";"OS EDITOR";"OS VERSION";"Creation date";"Primary IP Address";"IDRAC / ILO";"Host";"Garantie"
"FRWPRSAV018";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"SAV";;"Basse";"APPLI";"KADDOURI";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"06/01/2021 12:25:33";"172.31.98.143";;"172.17.20.60";
"FRWPRSAV019";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"SAV";;"Basse";"APPLI";"KADDOURI";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"06/01/2021 12:25:59";"172.31.98.147";;"172.17.20.64";
"FRWPRSAV020";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"SAV";;"Basse";"APPLI";"KADDOURI";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"06/01/2021 12:27:42";"172.31.98.148";;"172.17.20.57";
"FRWPRSAV021";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"SAV";;"Basse";"APPLI";"KADDOURI";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"06/01/2021 12:28:10";"172.31.98.149";;"172.17.20.67";
"FRWPRSSI001";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"PENTEST";;"Basse";"PROD";"RETTER";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"20/09/2022 00:00:00";"DHCP";;;
"FRWPRVGS001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"VGS";"Non";"Basse";"APPLI";"NEDELEC";"FRANCE/MARSEILLE";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"05/01/2023 00:00:00";"172.31.131.56";;"frspresx016.stago.grp";
"FRWTSNAV001";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"?";;"Basse";"?";"?";"FRANCE/DATACENTER OVH/Roubaix";"Off";"Microsoft";"Microsoft Windows 10 (64-bit)";"01/01/1970 01:00:00";"0";;"172.17.20.50";
"FRXFP01";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 10:45:24";"172.31.103.221";;"frtav98.stago.grp";
"FRXFP02";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"24/03/2022 17:55:23";"172.31.103.222";;"frtav98.stago.grp";
"FRXFP03";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"24/03/2022 17:57:14";"172.31.103.223";;"frtav98.stago.grp";
"FRXFP11";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 10:58:42";"172.31.103.224";;"frtav97.stago.grp";
"FRXFP12";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 11:01:34";"172.31.103.225";;"frtav97.stago.grp";
"IEBRA03_BAD";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PEMAC";;"Basse";"APPLI";"PILON";"IRELAND/BRAY";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2003 Standard (32-bit)";"01/01/1970 01:00:00";"0";;"iebra96.ie.eu.stago.grp";
"FRXFP51";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 11:06:23";"172.31.103.226";;"frtav97.stago.grp";
"FRXFP52";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 11:10:39";"172.31.103.228";;"frtav97.stago.grp";
"FRXFP53";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 11:30:31";"172.31.103.229";;"frtav97.stago.grp";
"FRXFP61";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"25/03/2022 10:38:03";"172.31.103.230";;"frtav98.stago.grp";
"IEBRA96";"PHYSICALSTAGO";"PowerEdge R630";"DELL";"STAGO - ONPREM";"ESX";;"Basse";"PROD";"INFRA";"IRELAND/BRAY";"D?commissionn?";"VMWARE";"7.0";"01/01/1970 01:00:00";"172.20.165.130";"172.20.165.131";;"26/11/2020 00:00:00"
"IEBRA97";"PHYSICALSTAGO";"PowerEdge R630";"DELL";"STAGO - ONPREM";"ESX";;"Basse";"PROD";"INFRA";"IRELAND/BRAY";"D?commissionn?";"VMWARE";"7.0";"01/01/1970 01:00:00";"172.20.165.132";"172.20.165.133";;"26/11/2020 00:00:00"
"FRXFP62";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"24/03/2022 18:02:47";"172.31.103.231";;"frtav98.stago.grp";
"FRXFP90";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Non";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"22/04/2022 14:32:53";"172.31.103.232";;"frtav98.stago.grp";
"FRXFP91";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"06/04/2022 14:48:06";"172.31.103.234";;"frtav98.stago.grp";
"FRXFP92";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"XFP";"Oui";"Basse";"APPLI";"BOQUET";"FRANCE/TAVERNY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"06/04/2022 15:34:35";"172.31.103.235";;"frtav98.stago.grp";
"FWDEVDIPS";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"FW";;"Basse";"RSO";"ADE";"FRANCE/DATACENTER OVH/Roubaix";"On";"Linux";"Other Linux (64-bit)";"01/01/1970 01:00:00";"10.222.222.10";;"172.17.20.52";
"FWSENTINEL";"VMSTAGO";"Dell Poweredge R410";"VMWARE";"STAGO - ONPREM";"FW";;"Basse";"RSO";"ADE";"FRANCE/GENNEVILLIERS";"On";"CheckPoint";"Secure Platform R75,47";"01/01/1970 01:00:00";"172.31.210.137";;;"25/08/2015 00:00:00"
"GITLABDC";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"GIT";;"Basse";"APPLI";"PARAGEAUD";"FRANCE/DATACENTER OVH/Roubaix";"On";"Linux";"Debian GNU/Linux 10 (64-bit)";"21/12/2021 16:50:08";"172.31.136.240";;"172.17.20.62";
"IEBRA03";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PEMAC";;"Basse";"APPLI";"PILON";"IRELAND/BRAY";"Fin de vie";"Microsoft";"Microsoft Windows Server 2003 Standard (32-bit)";"01/01/1970 01:00:00";"172.20.165.165";;"iebra96.ie.eu.stago.grp";"25/08/2015 00:00:00"
"IESPRDHP001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"DHCP";;"Basse";"PROD";"RSO";"IRELAND/BRAY";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"12/04/2022 08:40:13";"0";;"iebra97.ie.eu.stago.grp";"15/03/2024 00:00:00"
"IEBRA08";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FILER";;"Basse";"INFRA";"GUINNEBAULT";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2019";"01/01/1970 01:00:00";"172.20.165.5";;"iebra97.ie.eu.stago.grp";
"IEBRA14";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"QPULSE 6.8";;"Basse";"APPLI";"PILON";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"01/01/1970 01:00:00";"172.20.165.7";;"iebra96.ie.eu.stago.grp";
"IEBRA20";"PHYSICALSTAGO";"Dell Optiplex 380";"DELL";"STAGO - ONPREM";"AUTOCOM";;"Basse";"RSO";"LAMBERT";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2003 Standard (32-bit)";"01/01/1970 01:00:00";"172.20.165.166";;;"?"
"IEBRA41";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"AD - DC";;"Basse";"INFRA";"NAGUET";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"14/04/2022 15:01:03";"172.20.165.243";;"iebra97.ie.eu.stago.grp";
"IEBRA99";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"QPULSE 6.8";;"Basse";"APPLI";"PILON";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"01/01/1970 01:00:00";"172.20.165.8";;"iebra97.ie.eu.stago.grp";"26/11/2020 00:00:00"
"IEBRAFWSTAGO";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FW";;"Basse";"RSO";"ADE";"IRELAND/BRAY";"On";"Linux Managed";"Other (64-bit)";"01/01/1970 01:00:00";"172.31.4.241";;"iebra96.ie.eu.stago.grp";"26/11/2020 00:00:00"
"IEBRAFWSTAGO02";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FW";;"Basse";"RSO";"ADE";"IRELAND/BRAY";"On";"Linux Managed";"Red Hat Enterprise Linux 5 (64-bit)";"05/04/2022 16:33:58";"172.31.5.83";;"iebra97.ie.eu.stago.grp";
"IEPACK11";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PACK";"Non";"Basse";"INFRA";"RAYMOND";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"20/05/2022 15:00:28";"172.31.165.155";;"iebra96.ie.eu.stago.grp";
"IESPRADC001";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"AD - DC";;"Basse";"INFRA";"NAGUET";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"02/11/2021 08:44:18";"172.20.220.22";;"172.17.20.62";
"IESPRAUT002";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"AUTOCOM";;"Basse";"RSO";"LAMBERT";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"01/01/1970 01:00:00";"172.31.165.225";;"iebra97.ie.eu.stago.grp";
"IESPRBCK001";"PHYSICALSTAGO";"PowerEdge R340";"DELL";"STAGO - ONPREM";"BCK";;"Basse";"INFRA";"GUINNEBAULT";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"01/01/1970 01:00:00";"172.20.165.226";"172.20.165.134";;"15/03/2024 00:00:00"
"IESPRDHC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"DHCP";;"Basse";"RSO";"ADE";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"17/04/2022 11:21:51";"172.20.165.250";"172.20.165.134";"iebra97.ie.eu.stago.grp";
"IESPRESX001";"PHYSICALSTAGO";"Poweredge R650xs";"DELL";"STAGO - ONPREM";"ESX";;"Basse";"INFRA";"GUINNEBAULT";"IRELAND/BRAY";"On";"VMWARE";"7.0";"05/09/2023 00:00:00";"172.20.165.135";"172.20.165.136";;"N/A"
"IESPRESX002";"PHYSICALSTAGO";"Poweredge R650xs";"DELL";"STAGO - ONPREM";"ESX";;"Basse";"INFRA";"GUINNEBAULT";"IRELAND/BRAY";"On";"VMWARE";"7.0";"05/09/2023 00:00:00";"172.20.165.137";"172.20.165.138";;"N/A"
"IESPRPMC001";"CI/SERVEUR_VIRTUEL";"VMWARE";"VMWARE";"STAGO - ONPREM";"PMC";;"Basse";"INFRA";"PILON";"IRELAND/BRAY";"Fin de vie";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"05/09/2023 00:00:00";;"172.20.165.138";"iebra96.ie.eu.stago.grp";
"IESPRPRN001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PRINTER";;"Basse";"INFRA";"GUINNEBAULT";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"17/04/2022 11:20:36";"172.20.165.10";;"iebra96.ie.eu.stago.grp";
"IESPRSQL001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"SQL";;"Basse";"APPLI";"DIAS";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"01/01/1970 01:00:00";"172.20.165.11";;"iebra97.ie.eu.stago.grp";
"IESQL01";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"SQL";;"Basse";"APPLI";"DIAS";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"01/01/1970 01:00:00";"172.31.165.239";;"iebra97.ie.eu.stago.grp";
"ITMIL08";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FILER";;"Basse";"PROD";"INFRA";"ITALY/MILANO";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019";"08/04/2022 10:49:04";"172.20.193.5";;"itspresx001.it.eu.stago.grp";
"IEWPRLIC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"LICENCES";;"Basse";"PROD";"PILON";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"01/01/1970 01:00:00";"172.20.165.9";;"iebra96.ie.eu.stago.grp";
"IEWPRQPU001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"QPULSE 6.8";"Non";"Basse";"APPLI";"PILON";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"02/09/2022 13:15:01";"172.31.165.108";;"iebra96.ie.eu.stago.grp";
"IEWPRQPU002";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"QPULSE 6.8";"Non";"Basse";"APPLI";"PILON";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows 11";"05/05/2023 00:00:00";"172.31.165.69";;"Cluster BRAY";
"IEWPRSCM001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"SCCM";;"Basse";"INFRA";"RAYMOND";"IRELAND/BRAY";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"16/04/2022 08:28:58";"172.31.165.81";;"iebra96.ie.eu.stago.grp";
"ITSPRDHC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"DHCP";;"Basse";"PROD";"RSO";"ITALY/MILANO";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"15/04/2022 19:06:49";"172.20.193.250";"172.20.193.132";"itspresx001.it.eu.stago.grp";
"INDEL04";"PHYSICALSTAGO";"Dell Poweredge R320";"DELL";"STAGO - ONPREM";"BCK";;"Basse";"INFRA";"GUINNEBAULT";"INDIA/GURGAON";"On";"Microsoft";"Microsoft Windows Server 2008 R2 (64-bit)";"01/01/1970 01:00:00";"172.20.199.136";"172.20.199.132";;"08/06/2018 00:00:00"
"ITSPRGAC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"GAC";;"Basse";"PROD";"RSO";"ITALY/MILANO";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"08/04/2022 10:53:07";"172.20.193.7";"172.20.193.131";"itspresx001.it.eu.stago.grp";
"ITSPRPRN001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PRINTER";;"Basse";"PROD";"INFRA";"ITALY/MILANO";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"15/04/2022 18:26:12";"172.20.193.10";;"itspresx001.it.eu.stago.grp";"17/03/2024 00:00:00"
"ITSPRSEC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"CAMERA";"Non";"Basse";"PROD";"RSO";"ITALY/MILANO";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"17/05/2022 12:24:17";"172.31.193.222";;"itspresx001.it.eu.stago.grp";
"INDEL08";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FILER";"Non";"Basse";"INFRA";"GUINNEBAULT";"INDIA/GURGAON";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"18/05/2022 16:41:36";"172.31.199.217";"172.20.199.132";"inspresx001.stago.grp";
"INPACK11";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PACK";"Non";"Basse";"INFRA";"RAYMOND";"INDIA/GURGAON";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"20/05/2022 14:56:08";"172.31.199.55";;"inspresx001.stago.grp";"08/06/2018 00:00:00"
"INSPRDHC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"DHCP";;"Basse";"RSO";"ADE";"INDIA/GURGAON";"On";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"15/04/2022 13:25:08";"172.20.199.250";;"inspresx001.stago.grp";
"INSPRESX001";"PHYSICALSTAGO";"Poweredge R620";"DELL";"STAGO - ONPREM";"ESX";;"Basse";"INFRA";"GUINNEBAULT";"INDIA/GURGAON";"On";"VMWARE";"6.5";"01/01/1970 01:00:00";"172.20.199.130";"172.20.199.131";;"05/06/2018 00:00:00"
"NLLEI08";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FILER";;"Basse";"PROD";"INFRA";"NETHERLANDS/LEIDEN";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"08/04/2022 15:43:05";"172.20.197.5";;"nlspresx001.nl.eu.stago.grp";
"NLLEI11";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"AD - DC";;"Basse";"PROD";"INFRA";"NETHERLANDS/LEIDEN";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"08/04/2022 15:34:08";"172.20.197.243";;"nlspresx001.nl.eu.stago.grp";
"INSPRPRN001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PRINTER";;"Basse";"INFRA";"GUINNEBAULT";"INDIA/GURGAON";"On";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"15/04/2022 13:25:08";"172.20.199.10";"172.20.199.131";"inspresx001.stago.grp";
"INWPRSCM001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"SCCM";;"Basse";"INFRA";"RAYMOND";"INDIA/GURGAON";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"30/04/2022 11:23:39";"172.31.199.71";;"inspresx001.stago.grp";"05/06/2018 00:00:00"
"NLSPRDHC001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"DHCP";;"Basse";"PROD";"RSO";"NETHERLANDS/LEIDEN";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"15/04/2022 18:14:56";"172.20.197.250";"172.20.197.132";"nlspresx001.nl.eu.stago.grp";
"ITADA11";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"AD - DC";;"Basse";"INFRA";"NAGUET";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"08/07/2021 12:05:42";"172.20.220.23";;"172.17.20.65";
"NLSPRPRN001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PRINTER";;"Basse";"PROD";"INFRA";"NETHERLANDS/LEIDEN";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"15/04/2022 17:34:55";"172.20.197.10";"172.20.197.131";"nlspresx001.nl.eu.stago.grp";
"ITMIL11";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"AD - DC";;"Basse";"INFRA";"NAGUET";"ITALY/MILANO";"On";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"07/04/2022 16:55:56";"172.20.193.243";;"itspresx001.it.eu.stago.grp";
"OVHTEST1";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"TEST";;"Basse";"NEURONES";"NEURONES";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Linux";"Debian GNU/Linux 9 (64-bit)";"01/01/1970 01:00:00";"192.168.5.2";;"172.17.20.54";
"OVHTEST2";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"TEST";;"Basse";"NEURONES";"NEURONES";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Linux";"Debian GNU/Linux 9 (64-bit)";"01/01/1970 01:00:00";"192.168.6.2";;"172.17.20.54";
"OVHTEST3_SquidMethod";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"TEST";;"Basse";"NEURONES";"NEURONES";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Linux";"Debian GNU/Linux 9 (64-bit)";"13/08/2022 21:27:17";"192.168.6.254";;"172.17.20.61";
"OVHTEST4_Trunk";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"TEST";;"Basse";"NEURONES";"NEURONES";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Linux";"Debian GNU/Linux 9 (64-bit)";"13/08/2022 22:16:53";"192.168.100.3";;"172.17.20.54";
"parmom";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"?";;"Basse";"?";"US";"UNITED STATES/DATACENTER CYXTERA NEW JERSEY (COLOCATION)";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2003 Standard (32-bit)";"01/01/1970 01:00:00";"0";;"usesx12.us.am.stago.grp";
"parsage";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"FINANCE ASSET TRACKING";;"Basse";"APPLI";"US";"UNITED STATES/DATACENTER CYXTERA NEW JERSEY (COLOCATION)";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2003 Standard (32-bit)";"01/01/1970 01:00:00";"0";;"usesx14.us.am.stago.grp";
"ITMILSCM01";"CI/SERVEUR_VIRTUEL";"VMWARE";"VMWARE";"STAGO - ONPREM";"SCCM";;"Basse";"INFRA";"RAYMOND";"ITALY/MILANO";"On";"Microsoft";"Microsoft Windows Server 2016 (64-bit)";"08/04/2022 10:49:04";"172.20.220.23";;"itspresx001.it.eu.stago.grp";
"ITPACK11";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"PACK";"Non";"Basse";"INFRA";"RAYMOND";"ITALY/MILANO";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"20/05/2022 14:30:21";"172.31.193.63";;"itspresx001.it.eu.stago.grp";
"ITSPRADC001";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"AD";;"Basse";"INFRA";"NAGUET";"FRANCE/DATACENTER OVH/Roubaix";"On";"Microsoft";"Windows Sevrer 2016";"13/02/2024 00:00:00";"172.20.220.62";;;
"ITSPRBCK001";"PHYSICALSTAGO";"Dell Poweredge R440";"DELL";"STAGO - ONPREM";"BCK";;"Basse";"INFRA";"GUINNEBAULT";"ITALY/MILANO";"On";"Microsoft";"Microsoft Windows Server 2019 (64-bit)";"01/01/1970 01:00:00";"172.20.193.226";"172.20.193.132";;"05/08/2026 00:00:00"
"srv-scsq-2012";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"?";;"Basse";"?";"?";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2012 (64-bit)";"15/06/2022 14:45:17";"172.31.215.211";;"172.17.20.63";
"ITSPRESX001";"PHYSICALSTAGO";"Poweredge R440";"DELL";"STAGO - ONPREM";"ESX";;"Basse";"INFRA";"GUINNEBAULT";"ITALY/MILANO";"On";"VMWARE";"7.0";"01/01/1970 01:00:00";"172.20.193.130";"172.20.193.131";;"17/03/2024 00:00:00"
"StagoStar1_NEWS";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"FW";;"Basse";"PROD";"RSO";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Linux";"Other Linux (32-bit)";"01/01/1970 01:00:00";"0";;"172.17.20.52";
"ITWPRSCM001";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";"SCCM";;"Basse";"INFRA";"RAYMOND";"ITALY/MILANO";"On";"Microsoft";"Microsoft Windows 10 (64-bit)";"23/04/2022 15:24:33";"172.31.193.219";;"itspresx001.it.eu.stago.grp";
"StagoStar2_NEWS";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"FW";;"Basse";"PROD";"RSO";"FRANCE/DATACENTER OVH/Roubaix";"D?commissionn?";"Linux";"Other Linux (32-bit)";"01/01/1970 01:00:00";"0";;"172.17.20.68";
"testcopyus";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";;"Non";"Basse";;;"UNITED STATES/DATACENTER CYXTERA NEW JERSEY (COLOCATION)";"D?commissionn?";"Microsoft";"Microsoft Windows 10 (64-bit)";"23/05/2022 23:56:33";;;"usesx14.us.am.stago.grp";
"testSLG";"VMSTAGO";"VMWARE";"VMWARE";"STAGO - ONPREM";;;"Basse";;;"UNITED STATES/DATACENTER CYXTERA NEW JERSEY (COLOCATION)";"D?commissionn?";"Microsoft";"Microsoft Windows Server 2016 or later (64-bit)";"05/04/2022 12:06:32";"0";;"usesx14.us.am.stago.grp";
"MANTISDC";"VMOVH";"VMWARE";"VMWARE";"OVH - STAGO PROD";"MANTIS";;"Basse";"APPLI";"PARAGEAUD";"FRANCE/DATACENTER OVH/Roubaix";"On";"Linux";"Debian GNU/Linux 10 (64-bit)";"20/12/2021 10:37:40";"172.31.136.241";;"172.17.20.54";
"MEFWSTAGO";"VMSTAGO";;;"STAGO - ONPREM";"FW";;"Basse";"RSO";"ADE";"AUSTRALIA/MELBOURNE";"On";;"Other Linux (64-bit)";"01/04/2022 12:35:50";"172.31.4.233";;;
